date,floor,unit,water_usage,num_residents,unit_size
2024-08-20,4,3,408.65,4,99
2024-08-21,4,3,766.27,4,99
2024-08-22,4,3,537.89,4,99
2024-08-23,4,3,518.13,4,99
2024-08-24,4,3,622.72,4,99
2024-08-25,4,3,769.12,4,99
2024-08-26,4,3,619.19,4,99
2024-08-27,4,3,749.0,4,99
2024-08-28,4,3,779.41,4,99
2024-08-29,4,3,434.22,4,99
2024-08-30,4,3,617.42,4,99
2024-08-31,4,3,435.79,4,99
2024-09-01,4,3,788.78,4,99
2024-09-02,4,3,426.72,4,99
2024-09-03,4,3,623.47,4,99
2024-09-04,4,3,917.74,4,99
2024-09-05,4,3,563.67,4,99
2024-09-06,4,3,515.71,4,99
2024-09-07,4,3,340.77,4,99
2024-09-08,4,3,576.86,4,99
2024-09-09,4,3,426.0,4,99
2024-09-10,4,3,677.96,4,99
2024-09-11,4,3,563.72,4,99
2024-09-12,4,3,817.91,4,99
2024-09-13,4,3,670.45,4,99
2024-09-14,4,3,380.6,4,99
2024-09-15,4,3,850.9,4,99
2024-09-16,4,3,616.18,4,99
2024-09-17,4,3,1232.36,4,99
2024-09-18,4,3,566.62,4,99
2024-09-19,4,3,659.14,4,99
2024-09-20,4,3,441.81,4,99
2024-09-21,4,3,514.6,4,99
2024-09-22,4,3,787.95,4,99
2024-09-23,4,3,482.58,4,99
2024-09-24,4,3,807.34,4,99
2024-09-25,4,3,691.39,4,99
2024-09-26,4,3,641.0,4,99
2024-09-27,4,3,379.56,4,99
2024-09-28,4,3,530.75,4,99
2024-09-29,4,3,430.27,4,99
2024-09-30,4,3,198.55,4,99
2024-10-01,4,3,796.83,4,99
2024-10-02,4,3,427.21,4,99
2024-10-03,4,3,545.33,4,99
2024-10-04,4,3,599.63,4,99
2024-10-05,4,3,585.15,4,99
2024-10-06,4,3,732.82,4,99
2024-10-07,4,3,660.63,4,99
2024-10-08,4,3,629.46,4,99
2024-10-09,4,3,762.56,4,99
2024-10-10,4,3,789.26,4,99
2024-10-11,4,3,540.57,4,99
2024-10-12,4,3,549.72,4,99
2024-10-13,4,3,316.56,4,99
2024-10-14,4,3,579.78,4,99
2024-10-15,4,3,665.3,4,99
2024-10-16,4,3,820.49,4,99
2024-10-17,4,3,493.51,4,99
2023-10-19,4,4,477.45,5,70
2023-10-20,4,4,320.82,5,70
2023-10-21,4,4,329.73,5,70
2023-10-22,4,4,571.01,5,70
2023-10-23,4,4,516.29,5,70
2023-10-24,4,4,550.99,5,70
2023-10-25,4,4,673.34,5,70
2023-10-26,4,4,515.84,5,70
2023-10-27,4,4,667.12,5,70
2023-10-28,4,4,581.16,5,70
2023-10-29,4,4,474.09,5,70
2023-10-30,4,4,463.79,5,70
2023-10-31,4,4,660.63,5,70
2023-11-01,4,4,1059.8,5,70
2023-11-02,4,4,513.86,5,70
2023-11-03,4,4,307.69,5,70
2023-11-04,4,4,460.22,5,70
2023-11-05,4,4,308.86,5,70
2023-11-06,4,4,320.22,5,70
2023-11-07,4,4,539.69,5,70
2023-11-08,4,4,697.05,5,70
2023-11-09,4,4,497.29,5,70
2023-11-10,4,4,322.74,5,70
2023-11-11,4,4,323.56,5,70
2023-11-12,4,4,629.86,5,70
2023-11-13,4,4,513.33,5,70
2023-11-14,4,4,865.46,5,70
2023-11-15,4,4,766.9,5,70
2023-11-16,4,4,419.6,5,70
2023-11-17,4,4,323.33,5,70
2023-11-18,4,4,300.86,5,70
2023-11-19,4,4,270.71,5,70
2023-11-20,4,4,494.51,5,70
2023-11-21,4,4,480.64,5,70
2023-11-22,4,4,753.28,5,70
2023-11-23,4,4,636.77,5,70
2023-11-24,4,4,540.65,5,70
2023-11-25,4,4,357.08,5,70
2023-11-26,4,4,368.78,5,70
2023-11-27,4,4,500.71,5,70
2023-11-28,4,4,804.78,5,70
2023-11-29,4,4,534.1,5,70
2023-11-30,4,4,323.93,5,70
2023-12-01,4,4,603.14,5,70
2023-12-02,4,4,338.55,5,70
2023-12-03,4,4,510.88,5,70
2023-12-04,4,4,450.83,5,70
2023-12-05,4,4,538.74,5,70
2023-12-06,4,4,760.61,5,70
2023-12-07,4,4,539.16,5,70
2023-12-08,4,4,412.7,5,70
2023-12-09,4,4,467.35,5,70
2023-12-10,4,4,496.24,5,70
2023-12-11,4,4,650.01,5,70
2023-12-12,4,4,659.9,5,70
2023-12-13,4,4,588.3,5,70
2023-12-14,4,4,249.26,5,70
2023-12-15,4,4,376.91,5,70
2023-12-16,4,4,312.51,5,70
2023-12-17,4,4,405.17,5,70
2023-12-18,4,4,678.71,5,70
2023-12-19,4,4,341.02,5,70
2023-12-20,4,4,516.92,5,70
2023-12-21,4,4,603.92,5,70
2023-12-22,4,4,471.93,5,70
2023-12-23,4,4,567.34,5,70
2023-12-24,4,4,518.98,5,70
2023-12-25,4,4,671.7,5,70
2023-12-26,4,4,861.38,5,70
2023-12-27,4,4,541.46,5,70
2023-12-28,4,4,508.06,5,70
2023-12-29,4,4,478.71,5,70
2023-12-30,4,4,419.41,5,70
2023-12-31,4,4,652.94,5,70
2024-01-01,4,4,456.0,5,70
2024-01-02,4,4,647.52,5,70
2024-01-03,4,4,539.31,5,70
2024-01-04,4,4,633.59,5,70
2024-01-05,4,4,524.87,5,70
2024-01-06,4,4,596.72,5,70
2024-01-07,4,4,402.98,5,70
2024-01-08,4,4,473.82,5,70
2024-01-09,4,4,628.35,5,70
2024-01-10,4,4,704.98,5,70
2024-01-11,4,4,516.2,5,70
2024-01-12,4,4,536.06,5,70
2024-01-13,4,4,480.4,5,70
2024-01-14,4,4,378.38,5,70
2024-01-15,4,4,480.35,5,70
2024-01-16,4,4,644.74,5,70
2024-01-17,4,4,669.34,5,70
2024-01-18,4,4,682.53,5,70
2024-01-19,4,4,453.2,5,70
2024-01-20,4,4,395.59,5,70
2024-01-21,4,4,638.52,5,70
2024-01-22,4,4,557.19,5,70
2024-01-23,4,4,567.89,5,70
2024-01-24,4,4,607.07,5,70
2024-01-25,4,4,554.1,5,70
2024-01-26,4,4,502.15,5,70
2024-01-27,4,4,352.8,5,70
2024-01-28,4,4,599.1,5,70
2024-01-29,4,4,531.22,5,70
2024-01-30,4,4,627.62,5,70
2024-01-31,4,4,882.85,5,70
2024-02-01,4,4,732.01,5,70
2024-02-02,4,4,357.09,5,70
2024-02-03,4,4,644.31,5,70
2024-02-04,4,4,537.36,5,70
2024-02-05,4,4,428.97,5,70
2024-02-06,4,4,178.64,5,70
2024-02-07,4,4,515.4,5,70
2024-02-08,4,4,554.79,5,70
2024-02-09,4,4,443.21,5,70
2024-02-10,4,4,415.67,5,70
2024-02-11,4,4,646.1,5,70
2024-02-12,4,4,406.13,5,70
2024-02-13,4,4,467.67,5,70
2024-02-14,4,4,357.15,5,70
2024-02-15,4,4,536.14,5,70
2024-02-16,4,4,398.86,5,70
2024-02-17,4,4,340.68,5,70
2024-02-18,4,4,480.82,5,70
2024-02-19,4,4,620.44,5,70
2024-02-20,4,4,641.21,5,70
2024-02-21,4,4,934.55,5,70
2024-02-22,4,4,594.59,5,70
2024-02-23,4,4,619.6,5,70
2024-02-24,4,4,445.24,5,70
2024-02-25,4,4,332.06,5,70
2024-02-26,4,4,764.44,5,70
2024-02-27,4,4,502.03,5,70
2024-02-28,4,4,539.55,5,70
2024-02-29,4,4,767.82,5,70
2024-03-01,4,4,389.19,5,70
2024-03-02,4,4,237.38,5,70
2024-03-03,4,4,795.46,5,70
2024-03-04,4,4,478.45,5,70
2024-03-05,4,4,874.67,5,70
2024-03-06,4,4,1168.51,5,70
2024-03-07,4,4,452.04,5,70
2024-03-08,4,4,355.07,5,70
2024-03-09,4,4,535.87,5,70
2024-03-10,4,4,425.59,5,70
2024-03-11,4,4,418.03,5,70
2024-03-12,4,4,839.33,5,70
2024-03-13,4,4,682.53,5,70
2024-03-14,4,4,509.85,5,70
2024-03-15,4,4,418.83,5,70
2024-03-16,4,4,535.87,5,70
2024-03-17,4,4,553.08,5,70
2024-03-18,4,4,625.26,5,70
2024-03-19,4,4,521.8,5,70
2024-03-20,4,4,739.24,5,70
2024-03-21,4,4,700.12,5,70
2024-03-22,4,4,358.81,5,70
2024-03-23,4,4,408.61,5,70
2024-03-24,4,4,509.68,5,70
2024-03-25,4,4,401.54,5,70
2024-03-26,4,4,637.47,5,70
2024-03-27,4,4,517.53,5,70
2024-03-28,4,4,505.03,5,70
2024-03-29,4,4,479.26,5,70
2024-03-30,4,4,528.99,5,70
2024-03-31,4,4,326.68,5,70
2024-04-01,4,4,400.35,5,70
2024-04-02,4,4,692.98,5,70
2024-04-03,4,4,537.56,5,70
2024-04-04,4,4,792.35,5,70
2024-04-05,4,4,299.22,5,70
2024-04-06,4,4,357.41,5,70
2024-04-07,4,4,592.44,5,70
2024-04-08,4,4,409.09,5,70
2024-04-09,4,4,788.13,5,70
2024-04-10,4,4,377.19,5,70
2024-04-11,4,4,433.33,5,70
2024-04-12,4,4,556.35,5,70
2024-04-13,4,4,252.51,5,70
2024-04-14,4,4,450.0,5,70
2024-04-15,4,4,437.81,5,70
2024-04-16,4,4,840.37,5,70
2024-04-17,4,4,554.48,5,70
2024-04-18,4,4,570.19,5,70
2024-04-19,4,4,390.32,5,70
2024-04-20,4,4,775.26,5,70
2024-04-21,4,4,428.28,5,70
2024-04-22,4,4,339.35,5,70
2024-04-23,4,4,705.32,5,70
2024-04-24,4,4,674.72,5,70
2024-04-25,4,4,382.04,5,70
2024-04-26,4,4,402.26,5,70
2024-04-27,4,4,330.55,5,70
2024-04-28,4,4,511.55,5,70
2024-04-29,4,4,685.35,5,70
2024-04-30,4,4,612.36,5,70
2024-05-01,4,4,771.71,5,70
2024-05-02,4,4,468.16,5,70
2024-05-03,4,4,344.15,5,70
2024-05-04,4,4,597.14,5,70
2024-05-05,4,4,457.53,5,70
2024-05-06,4,4,452.62,5,70
2024-05-07,4,4,534.01,5,70
2024-05-08,4,4,895.44,5,70
2024-05-09,4,4,580.71,5,70
2024-05-10,4,4,293.59,5,70
2024-05-11,4,4,304.02,5,70
2024-05-12,4,4,515.02,5,70
2024-05-13,4,4,475.13,5,70
2024-05-14,4,4,842.84,5,70
2024-05-15,4,4,843.01,5,70
2024-05-16,4,4,401.8,5,70
2024-05-17,4,4,496.71,5,70
2024-05-18,4,4,473.46,5,70
2024-05-19,4,4,545.2,5,70
2024-05-20,4,4,431.05,5,70
2024-05-21,4,4,605.64,5,70
2024-05-22,4,4,707.04,5,70
2024-05-23,4,4,574.01,5,70
2024-05-24,4,4,321.15,5,70
2024-05-25,4,4,232.14,5,70
2024-05-26,4,4,408.93,5,70
2024-05-27,4,4,439.19,5,70
2024-05-28,4,4,707.76,5,70
2024-05-29,4,4,701.26,5,70
2024-05-30,4,4,628.46,5,70
2024-05-31,4,4,337.83,5,70
2024-06-01,4,4,316.42,5,70
2024-06-02,4,4,525.63,5,70
2024-06-03,4,4,569.7,5,70
2024-06-04,4,4,531.81,5,70
2024-06-05,4,4,392.74,5,70
2024-06-06,4,4,544.0,5,70
2024-06-07,4,4,436.35,5,70
2024-06-08,4,4,471.69,5,70
2024-06-09,4,4,767.98,5,70
2024-06-10,4,4,483.12,5,70
2024-06-11,4,4,551.47,5,70
2024-06-12,4,4,584.55,5,70
2024-06-13,4,4,499.77,5,70
2024-06-14,4,4,363.82,5,70
2024-06-15,4,4,237.9,5,70
2024-06-16,4,4,448.61,5,70
2024-06-17,4,4,374.31,5,70
2024-06-18,4,4,374.22,5,70
2024-06-19,4,4,687.21,5,70
2024-06-20,4,4,314.16,5,70
2024-06-21,4,4,356.26,5,70
2024-06-22,4,4,525.88,5,70
2024-06-23,4,4,605.74,5,70
2024-06-24,4,4,589.95,5,70
2024-06-25,4,4,704.97,5,70
2024-06-26,4,4,521.5,5,70
2024-06-27,4,4,359.69,5,70
2024-06-28,4,4,392.73,5,70
2024-06-29,4,4,448.89,5,70
2024-06-30,4,4,758.93,5,70
2024-07-01,4,4,473.33,5,70
2024-07-02,4,4,572.86,5,70
2024-07-03,4,4,596.3,5,70
2024-07-04,4,4,508.93,5,70
2024-07-05,4,4,282.04,5,70
2024-07-06,4,4,421.93,5,70
2024-07-07,4,4,613.58,5,70
2024-07-08,4,4,604.24,5,70
2024-07-09,4,4,787.26,5,70
2024-07-10,4,4,779.88,5,70
2024-07-11,4,4,514.57,5,70
2024-07-12,4,4,493.76,5,70
2024-07-13,4,4,434.4,5,70
2024-07-14,4,4,666.8,5,70
2024-07-15,4,4,575.46,5,70
2024-07-16,4,4,832.4,5,70
2024-07-17,4,4,831.82,5,70
2024-07-18,4,4,482.31,5,70
2024-07-19,4,4,556.38,5,70
2024-07-20,4,4,313.13,5,70
2024-07-21,4,4,617.46,5,70
2024-07-22,4,4,343.05,5,70
2024-07-23,4,4,756.81,5,70
2024-07-24,4,4,520.0,5,70
2024-07-25,4,4,472.0,5,70
2024-07-26,4,4,612.89,5,70
2024-07-27,4,4,404.01,5,70
2024-07-28,4,4,363.93,5,70
2024-07-29,4,4,586.48,5,70
2024-07-30,4,4,467.1,5,70
2024-07-31,4,4,353.68,5,70
2024-08-01,4,4,419.62,5,70
2024-08-02,4,4,397.85,5,70
2024-08-03,4,4,492.62,5,70
2024-08-04,4,4,528.93,5,70
2024-08-05,4,4,427.76,5,70
2024-08-06,4,4,524.6,5,70
2024-08-07,4,4,641.43,5,70
2024-08-08,4,4,234.29,5,70
2024-08-09,4,4,429.96,5,70
2024-08-10,4,4,568.38,5,70
2024-08-11,4,4,592.17,5,70
2024-08-12,4,4,345.39,5,70
2024-08-13,4,4,909.18,5,70
2024-08-14,4,4,862.81,5,70
2024-08-15,4,4,608.01,5,70
2024-08-16,4,4,579.66,5,70
2024-08-17,4,4,422.13,5,70
2024-08-18,4,4,398.91,5,70
2024-08-19,4,4,332.21,5,70
2024-08-20,4,4,661.0,5,70
2024-08-21,4,4,635.83,5,70
2024-08-22,4,4,456.94,5,70
2024-08-23,4,4,363.31,5,70
2024-08-24,4,4,396.25,5,70
2024-08-25,4,4,615.12,5,70
2024-08-26,4,4,698.8,5,70
2024-08-27,4,4,578.16,5,70
2024-08-28,4,4,442.93,5,70
2024-08-29,4,4,393.9,5,70
2024-08-30,4,4,399.66,5,70
2024-08-31,4,4,536.85,5,70
2024-09-01,4,4,374.15,5,70
2024-09-02,4,4,389.14,5,70
2024-09-03,4,4,563.87,5,70
2024-09-04,4,4,650.78,5,70
2024-09-05,4,4,381.92,5,70
2024-09-06,4,4,357.73,5,70
2024-09-07,4,4,571.41,5,70
2024-09-08,4,4,400.98,5,70
2024-09-09,4,4,325.61,5,70
2024-09-10,4,4,668.94,5,70
2024-09-11,4,4,719.57,5,70
2024-09-12,4,4,704.53,5,70
2024-09-13,4,4,365.07,5,70
2024-09-14,4,4,472.86,5,70
2024-09-15,4,4,458.96,5,70
2024-09-16,4,4,513.69,5,70
2024-09-17,4,4,743.16,5,70
2024-09-18,4,4,661.51,5,70
2024-09-19,4,4,752.58,5,70
2024-09-20,4,4,338.14,5,70
2024-09-21,4,4,248.16,5,70
2024-09-22,4,4,570.66,5,70
2024-09-23,4,4,493.07,5,70
2024-09-24,4,4,615.2,5,70
2024-09-25,4,4,577.07,5,70
2024-09-26,4,4,377.54,5,70
2024-09-27,4,4,356.12,5,70
2024-09-28,4,4,443.81,5,70
2024-09-29,4,4,537.89,5,70
2024-09-30,4,4,655.46,5,70
2024-10-01,4,4,483.8,5,70
2024-10-02,4,4,638.68,5,70
2024-10-03,4,4,618.7,5,70
2024-10-04,4,4,519.7,5,70
2024-10-05,4,4,644.18,5,70
2024-10-06,4,4,276.24,5,70
2024-10-07,4,4,682.31,5,70
2024-10-08,4,4,793.35,5,70
2024-10-09,4,4,855.85,5,70
2024-10-10,4,4,431.9,5,70
2024-10-11,4,4,692.92,5,70
2024-10-12,4,4,547.95,5,70
2024-10-13,4,4,856.91,5,70
2024-10-14,4,4,448.14,5,70
2024-10-15,4,4,686.08,5,70
2024-10-16,4,4,806.53,5,70
2024-10-17,4,4,407.69,5,70
2023-10-19,5,1,1068.94,4,127
2023-10-20,5,1,465.85,4,127
2023-10-21,5,1,759.96,4,127
2023-10-22,5,1,645.07,4,127
2023-10-23,5,1,614.31,4,127
2023-10-24,5,1,904.95,4,127
2023-10-25,5,1,920.0,4,127
2023-10-26,5,1,713.53,4,127
2023-10-27,5,1,826.67,4,127
2023-10-28,5,1,944.88,4,127
2023-10-29,5,1,635.41,4,127
2023-10-30,5,1,914.67,4,127
2023-10-31,5,1,883.69,4,127
2023-11-01,5,1,631.14,4,127
2023-11-02,5,1,808.43,4,127
2023-11-03,5,1,709.35,4,127
2023-11-04,5,1,693.08,4,127
2023-11-05,5,1,780.47,4,127
2023-11-06,5,1,1202.57,4,127
2023-11-07,5,1,732.61,4,127
2023-11-08,5,1,612.38,4,127
2023-11-09,5,1,742.58,4,127
2023-11-10,5,1,673.11,4,127
2023-11-11,5,1,815.39,4,127
2023-11-12,5,1,853.12,4,127
2023-11-13,5,1,627.36,4,127
2023-11-14,5,1,956.4,4,127
2023-11-15,5,1,1198.57,4,127
2023-11-16,5,1,883.96,4,127
2023-11-17,5,1,454.18,4,127
2023-11-18,5,1,842.17,4,127
2023-11-19,5,1,477.98,4,127
2023-11-20,5,1,921.8,4,127
2023-11-21,5,1,697.93,4,127
2023-11-22,5,1,567.11,4,127
2023-11-23,5,1,880.41,4,127
2023-11-24,5,1,508.96,4,127
2023-11-25,5,1,595.78,4,127
2023-11-26,5,1,976.02,4,127
2023-11-27,5,1,561.99,4,127
2023-11-28,5,1,975.1,4,127
2023-11-29,5,1,608.9,4,127
2023-11-30,5,1,738.55,4,127
2023-12-01,5,1,783.91,4,127
2023-12-02,5,1,456.12,4,127
2023-12-03,5,1,768.94,4,127
2023-12-04,5,1,620.24,4,127
2023-12-05,5,1,432.49,4,127
2023-12-06,5,1,1184.33,4,127
2023-12-07,5,1,968.65,4,127
2023-12-08,5,1,625.37,4,127
2023-12-09,5,1,492.62,4,127
2023-12-10,5,1,747.94,4,127
2023-12-11,5,1,506.27,4,127
2023-12-12,5,1,854.73,4,127
2023-12-13,5,1,703.97,4,127
2023-12-14,5,1,817.17,4,127
2023-12-15,5,1,332.57,4,127
2023-12-16,5,1,503.91,4,127
2023-12-17,5,1,509.46,4,127
2023-12-18,5,1,1207.18,4,127
2023-12-19,5,1,937.75,4,127
2023-12-20,5,1,755.82,4,127
2023-12-21,5,1,537.55,4,127
2023-12-22,5,1,767.94,4,127
2023-12-23,5,1,431.96,4,127
2023-12-24,5,1,682.24,4,127
2023-12-25,5,1,850.57,4,127
2023-12-26,5,1,1158.14,4,127
2023-12-27,5,1,726.51,4,127
2023-12-28,5,1,635.84,4,127
2023-12-29,5,1,620.13,4,127
2023-12-30,5,1,428.26,4,127
2023-12-31,5,1,703.04,4,127
2024-01-01,5,1,744.82,4,127
2024-01-02,5,1,1237.57,4,127
2024-01-03,5,1,780.25,4,127
2024-01-04,5,1,691.08,4,127
2024-01-05,5,1,620.6,4,127
2024-01-06,5,1,874.49,4,127
2024-01-07,5,1,988.71,4,127
2024-01-08,5,1,521.06,4,127
2024-01-09,5,1,797.06,4,127
2024-01-10,5,1,866.09,4,127
2024-01-11,5,1,691.1,4,127
2024-01-12,5,1,456.79,4,127
2024-01-13,5,1,660.2,4,127
2024-01-14,5,1,806.54,4,127
2024-01-15,5,1,748.57,4,127
2024-01-16,5,1,796.68,4,127
2024-01-17,5,1,597.29,4,127
2024-01-18,5,1,649.42,4,127
2024-01-19,5,1,702.88,4,127
2024-01-20,5,1,453.57,4,127
2024-01-21,5,1,810.87,4,127
2024-01-22,5,1,681.8,4,127
2024-01-23,5,1,706.45,4,127
2024-01-24,5,1,607.68,4,127
2024-01-25,5,1,555.24,4,127
2024-01-26,5,1,552.57,4,127
2024-01-27,5,1,1028.66,4,127
2024-01-28,5,1,883.7,4,127
2024-01-29,5,1,532.26,4,127
2024-01-30,5,1,736.53,4,127
2024-01-31,5,1,806.34,4,127
2024-02-01,5,1,630.88,4,127
2024-02-02,5,1,611.69,4,127
2024-02-03,5,1,813.48,4,127
2024-02-04,5,1,737.94,4,127
2024-02-05,5,1,616.17,4,127
2024-02-06,5,1,767.98,4,127
2024-02-07,5,1,697.58,4,127
2024-02-08,5,1,397.05,4,127
2024-02-09,5,1,770.33,4,127
2024-02-10,5,1,670.44,4,127
2024-02-11,5,1,940.61,4,127
2024-02-12,5,1,567.15,4,127
2024-02-13,5,1,967.62,4,127
2024-02-14,5,1,1120.43,4,127
2024-02-15,5,1,731.23,4,127
2024-02-16,5,1,686.32,4,127
2024-02-17,5,1,762.47,4,127
2024-02-18,5,1,741.09,4,127
2024-02-19,5,1,806.77,4,127
2024-02-20,5,1,742.39,4,127
2024-02-21,5,1,1215.11,4,127
2024-02-22,5,1,528.7,4,127
2024-02-23,5,1,560.43,4,127
2024-02-24,5,1,998.3,4,127
2024-02-25,5,1,908.79,4,127
2024-02-26,5,1,606.69,4,127
2024-02-27,5,1,866.22,4,127
2024-02-28,5,1,838.47,4,127
2024-02-29,5,1,749.14,4,127
2024-03-01,5,1,687.75,4,127
2024-03-02,5,1,721.92,4,127
2024-03-03,5,1,909.43,4,127
2024-03-04,5,1,291.98,4,127
2024-03-05,5,1,710.43,4,127
2024-03-06,5,1,775.64,4,127
2024-03-07,5,1,659.22,4,127
2024-03-08,5,1,541.39,4,127
2024-03-09,5,1,846.01,4,127
2024-03-10,5,1,637.69,4,127
2024-03-11,5,1,924.84,4,127
2024-03-12,5,1,928.25,4,127
2024-03-13,5,1,1088.27,4,127
2024-03-14,5,1,886.46,4,127
2024-03-15,5,1,544.62,4,127
2024-03-16,5,1,449.67,4,127
2024-03-17,5,1,947.61,4,127
2024-03-18,5,1,876.74,4,127
2024-03-19,5,1,1125.4,4,127
2024-03-20,5,1,839.43,4,127
2024-03-21,5,1,710.58,4,127
2024-03-22,5,1,537.39,4,127
2024-03-23,5,1,552.87,4,127
2024-03-24,5,1,463.41,4,127
2024-03-25,5,1,719.1,4,127
2024-03-26,5,1,1072.1,4,127
2024-03-27,5,1,576.74,4,127
2024-03-28,5,1,749.72,4,127
2024-03-29,5,1,661.29,4,127
2024-03-30,5,1,484.0,4,127
2024-03-31,5,1,725.16,4,127
2024-04-01,5,1,626.51,4,127
2024-04-02,5,1,807.83,4,127
2024-04-03,5,1,659.88,4,127
2024-04-04,5,1,723.45,4,127
2024-04-05,5,1,745.77,4,127
2024-04-06,5,1,545.36,4,127
2024-04-07,5,1,730.69,4,127
2024-04-08,5,1,423.29,4,127
2024-04-09,5,1,897.37,4,127
2024-04-10,5,1,840.58,4,127
2024-04-11,5,1,535.13,4,127
2024-04-12,5,1,677.88,4,127
2024-04-13,5,1,655.9,4,127
2024-04-14,5,1,899.75,4,127
2024-04-15,5,1,843.35,4,127
2024-04-16,5,1,853.53,4,127
2024-04-17,5,1,1651.59,4,127
2024-04-18,5,1,859.51,4,127
2024-04-19,5,1,740.33,4,127
2024-04-20,5,1,868.51,4,127
2024-04-21,5,1,448.15,4,127
2024-04-22,5,1,817.78,4,127
2024-04-23,5,1,1098.19,4,127
2024-04-24,5,1,876.22,4,127
2024-04-25,5,1,513.58,4,127
2024-04-26,5,1,705.29,4,127
2024-04-27,5,1,334.82,4,127
2024-04-28,5,1,1131.24,4,127
2024-04-29,5,1,932.0,4,127
2024-04-30,5,1,952.59,4,127
2024-05-01,5,1,866.47,4,127
2024-05-02,5,1,861.93,4,127
2024-05-03,5,1,586.63,4,127
2024-05-04,5,1,777.3,4,127
2024-05-05,5,1,875.37,4,127
2024-05-06,5,1,691.39,4,127
2024-05-07,5,1,1014.42,4,127
2024-05-08,5,1,287.69,4,127
2024-05-09,5,1,583.32,4,127
2024-05-10,5,1,528.93,4,127
2024-05-11,5,1,673.39,4,127
2024-05-12,5,1,818.11,4,127
2024-05-13,5,1,595.93,4,127
2024-05-14,5,1,844.22,4,127
2024-05-15,5,1,895.65,4,127
2024-05-16,5,1,663.67,4,127
2024-05-17,5,1,614.18,4,127
2024-05-18,5,1,571.04,4,127
2024-05-19,5,1,568.53,4,127
2024-05-20,5,1,880.96,4,127
2024-05-21,5,1,1175.68,4,127
2024-05-22,5,1,1211.39,4,127
2024-05-23,5,1,878.83,4,127
2024-05-24,5,1,627.47,4,127
2024-05-25,5,1,741.91,4,127
2024-05-26,5,1,1054.5,4,127
2024-05-27,5,1,958.32,4,127
2024-05-28,5,1,766.37,4,127
2024-05-29,5,1,940.03,4,127
2024-05-30,5,1,531.84,4,127
2024-05-31,5,1,861.13,4,127
2024-06-01,5,1,578.84,4,127
2024-06-02,5,1,929.6,4,127
2024-06-03,5,1,990.91,4,127
2024-06-04,5,1,622.7,4,127
2024-06-05,5,1,735.09,4,127
2024-06-06,5,1,678.71,4,127
2024-06-07,5,1,411.33,4,127
2024-06-08,5,1,772.91,4,127
2024-06-09,5,1,904.09,4,127
2024-06-10,5,1,621.6,4,127
2024-06-11,5,1,1081.89,4,127
2024-06-12,5,1,729.92,4,127
2024-06-13,5,1,644.4,4,127
2024-06-14,5,1,686.96,4,127
2024-06-15,5,1,561.59,4,127
2024-06-16,5,1,592.92,4,127
2024-06-17,5,1,633.63,4,127
2024-06-18,5,1,816.72,4,127
2024-06-19,5,1,973.69,4,127
2024-06-20,5,1,618.71,4,127
2024-06-21,5,1,484.98,4,127
2024-06-22,5,1,422.88,4,127
2024-06-23,5,1,516.36,4,127
2024-06-24,5,1,944.0,4,127
2024-06-25,5,1,711.88,4,127
2024-06-26,5,1,626.93,4,127
2024-06-27,5,1,494.57,4,127
2024-06-28,5,1,627.38,4,127
2024-06-29,5,1,741.33,4,127
2024-06-30,5,1,490.54,4,127
2024-07-01,5,1,569.97,4,127
2024-07-02,5,1,518.59,4,127
2024-07-03,5,1,720.43,4,127
2024-07-04,5,1,572.35,4,127
2024-07-05,5,1,555.88,4,127
2024-07-06,5,1,266.48,4,127
2024-07-07,5,1,715.41,4,127
2024-07-08,5,1,872.58,4,127
2024-07-09,5,1,962.29,4,127
2024-07-10,5,1,685.2,4,127
2024-07-11,5,1,971.49,4,127
2024-07-12,5,1,403.58,4,127
2024-07-13,5,1,505.98,4,127
2024-07-14,5,1,766.12,4,127
2024-07-15,5,1,924.6,4,127
2024-07-16,5,1,964.85,4,127
2024-07-17,5,1,754.19,4,127
2024-07-18,5,1,543.4,4,127
2024-07-19,5,1,884.97,4,127
2024-07-20,5,1,682.02,4,127
2024-07-21,5,1,994.92,4,127
2024-07-22,5,1,694.45,4,127
2024-07-23,5,1,655.96,4,127
2024-07-24,5,1,786.39,4,127
2024-07-25,5,1,704.31,4,127
2024-07-26,5,1,523.89,4,127
2024-07-27,5,1,765.07,4,127
2024-07-28,5,1,587.17,4,127
2024-07-29,5,1,572.82,4,127
2024-07-30,5,1,1077.3,4,127
2024-07-31,5,1,970.49,4,127
2024-08-01,5,1,602.7,4,127
2024-08-02,5,1,438.65,4,127
2024-08-03,5,1,364.7,4,127
2024-08-04,5,1,897.39,4,127
2024-08-05,5,1,861.17,4,127
2024-08-06,5,1,779.37,4,127
2024-08-07,5,1,356.36,4,127
2024-08-08,5,1,469.25,4,127
2024-08-09,5,1,457.15,4,127
2024-08-10,5,1,658.5,4,127
2024-08-11,5,1,1001.96,4,127
2024-08-12,5,1,872.76,4,127
2024-08-13,5,1,791.34,4,127
2024-08-14,5,1,585.67,4,127
2024-08-15,5,1,826.7,4,127
2024-08-16,5,1,683.29,4,127
2024-08-17,5,1,661.21,4,127
2024-08-18,5,1,1097.07,4,127
2024-08-19,5,1,721.58,4,127
2024-08-20,5,1,880.75,4,127
2024-08-21,5,1,715.57,4,127
2024-08-22,5,1,514.8,4,127
2024-08-23,5,1,637.06,4,127
